# name fluence width dm_obs dm_exc_ne2001 dm_exc_ymw16
FRB20210714A 3.010883 1.966080 537.247908 373.312986 286.825459
FRB20210717B 1.381451 1.966080 156.008198 115.226466 124.096401
FRB20210717A 3.195338 1.966080 190.184026 147.083931 154.674233
FRB20210719A 1.885731 2.949120 361.686000 324.539844 332.072342
FRB20210719B 4.359484 7.864320 349.063828 179.082501 106.651472
FRB20210720B 8.517925 8.847360 944.824055 922.787669 923.593104
FRB20210720A 1.871399 1.966080 433.092908 384.006916 389.261706
FRB20210720H 2.175625 8.847360 197.002871 159.554194 168.879566
FRB20210720E 2.096052 4.915200 355.064881 186.427887 142.292321
FRB20210720D 8.210903 5.898240 1212.247555 1099.187820 1079.604514
FRB20210720C 1.941730 1.966080 510.330718 490.146944 495.982305
FRB20210721B 19.847167 52.101118 661.371225 557.746550 522.820430
FRB20210721A 2.412087 1.966080 389.894343 340.970827 346.375628
FRB20210722D 6.383939 1.966080 1057.499511 1031.078498 1031.666522
FRB20210722B 3.617285 4.915200 672.059280 626.942365 635.544176
FRB20210724A 49.196830 9.830400 536.569157 507.252876 513.560797
FRB20210725A 0.935338 1.966080 1189.713743 988.130816 868.606815
FRB20210726A 2.630042 1.966080 388.874278 263.224767 215.100427
FRB20210729A 1.945462 1.966080 533.190073 449.201945 433.364868
FRB20210803C 3.095944 1.966080 435.581529 377.753894 379.245537
FRB20210803B 14.795355 7.864320 461.525024 377.420511 359.602987
FRB20210803A 9.090113 1.966080 381.793720 333.072381 339.315906
FRB20210805B 9.121337 9.830400 1514.000707 1472.327320 1480.226393
FRB20210807B 3.690926 1.966080 546.522428 502.957738 509.027358
FRB20210807A 4.149380 1.966080 1217.435442 1180.087454 1189.353878
FRB20210807C 2.637926 1.966080 283.237232 248.173909 260.820316
FRB20210808B 4.736323 1.966080 442.211444 400.861924 407.490691
FRB20210808E 61.007223 25.559042 282.186191 229.917527 238.220952
FRB20210808A 2.279140 1.966080 449.809328 415.604613 426.806857
FRB20210809A 24.715037 4.915200 838.520158 805.598884 809.524092
FRB20210810C 10.592054 6.881280 694.175334 646.033042 651.733812
FRB20210810B 4.543452 4.915200 639.533256 410.259749 244.530673
FRB20210810A 1.752295 1.966080 1317.465998 1209.808147 1171.530146
FRB20210811B 1.415168 1.966080 632.515923 545.399963 542.681681
FRB20210811A 14.385530 10.813440 481.757950 428.455104 432.048145
FRB20210811A 14.385530 10.813440 481.757950 428.455104 432.048145
FRB20210811C 0.958076 2.949120 400.535892 349.214824 353.820447
FRB20210813B 1.435706 1.966080 518.376211 444.393623 440.833840
FRB20210813A 5.212037 0.983040 399.385496 220.754998 147.349842
FRB20210814A 1.161206 3.932160 592.010621 401.968672 293.773865
FRB20210815B 4.096435 11.796478 912.896908 822.746997 818.676975
FRB20210815A 2.712623 3.932160 637.632812 590.088052 597.766787
FRB20210816D 2.042453 2.949120 357.219556 317.437286 325.893809
FRB20210816A 2.910117 4.915199 587.741335 430.792349 374.101658
FRB20210817B 4.143495 1.966080 483.073561 215.883006 36.991204
FRB20210817A 7.792813 1.966080 223.993022 166.141481 167.132152
FRB20210818A 1.358452 2.949120 188.450323 144.809820 151.566256
FRB20210819A 38.879236 1.966080 362.177748 342.043854 346.017310
FRB20210820A 1.754894 1.966080 643.846160 603.896779 611.335963
FRB20210821A 1.495375 3.932160 634.338454 581.728570 589.548342
FRB20210822C 18.576655 1.966080 692.407048 492.068818 488.546520
FRB20210822B 19.938676 16.711680 368.458317 327.859892 337.586005
FRB20210822D 2.031508 6.881280 1431.651517 1411.624711 1412.252673
FRB20210823D 4.150254 6.881280 466.370229 423.789002 430.246648
FRB20210823B 8.409169 4.915200 1479.993106 1447.715330 1457.060972
FRB20210823A 12.817815 12.779520 450.083401 406.146468 412.580667
FRB20210823A 12.817815 12.779520 450.083401 406.146468 412.580667
FRB20210823A 12.817815 12.779520 450.083401 406.146468 412.580667
FRB20210824A 2.255080 1.966080 570.139077 536.043946 543.340332
FRB20210825B 10.139006 7.864320 281.528759 230.198631 240.803458
FRB20210826B 2.481021 4.915200 1205.332202 1174.940444 1177.365784
FRB20210826A 1.815119 1.966080 1012.693754 968.753147 975.190494
FRB20210827B 4.022937 4.915200 416.888777 379.936585 384.566603
FRB20210827E 2.124407 9.830400 365.844901 310.602901 314.063617
FRB20210827D 1.177266 1.966080 609.184660 540.489946 549.417871
FRB20210827C 2.443169 5.898240 1468.053166 1388.368227 1373.354861
FRB20210827A 2.909896 2.949120 266.242493 224.847848 236.732978
FRB20210828B 8.164698 1.966080 507.390168 376.048854 405.571751
FRB20210828A 20.780875 2.949120 313.916580 269.363558 277.917597
FRB20210829B 1.025235 1.966080 193.366943 157.256266 166.507577
FRB20210829A 2.695562 9.830400 801.954234 746.539747 748.440266
FRB20210829C 0.570697 1.966080 400.868640 368.301086 376.851301
FRB20210830G 6.869960 1.966080 373.093340 252.914546 263.033882
FRB20210830F 5.404084 4.915200 645.501155 458.965499 355.311660
FRB20210830D 3.807995 4.915200 714.258629 645.922434 639.696635
FRB20210830C 1.126699 1.966080 622.520939 601.767685 602.953592
FRB20210830B 2.721663 50.135038 774.141315 754.214166 753.347484
FRB20210830B 2.721663 50.135038 774.141315 754.214166 753.347484
FRB20210831A 2.925749 1.966080 766.681715 714.198737 722.615123
FRB20210901D 0.544178 3.932160 499.425283 470.037021 471.807994
FRB20210901C 1.225630 4.915200 390.734315 281.045552 243.515739
FRB20210901B 1.448830 5.898240 2043.983171 1929.174440 1895.426642
FRB20210901A 6.938550 7.864320 453.747720 396.593193 393.278592
FRB20210901A 6.938550 7.864320 453.747720 396.593193 393.278592
FRB20210902A 1.268311 1.966080 434.855576 385.305863 392.780162
FRB20210903B 4.441967 6.881280 2178.569967 2036.732942 1963.070833
FRB20210903A 2.565608 3.932160 1206.462213 1127.653993 1126.131683
FRB20210905A 6.150870 3.932160 614.995972 560.342716 563.198984
FRB20210906B 4.423993 3.932160 431.410713 392.141181 399.464590
FRB20210906A 5.627612 5.898240 1404.671807 857.744975 762.483129
FRB20210907A 5.706766 33.423363 349.583933 298.746643 303.683524
FRB20210908C 6.000803 4.915200 703.151444 488.939611 383.174217
FRB20210908B 16.227765 1.966080 254.133011 119.427728 104.684911
FRB20210908A 2.973949 0.983040 550.084158 503.959063 512.244105
FRB20210909B 87.372542 1.966080 426.710944 390.400192 400.618912
FRB20210909A 2.759522 2.949120 889.594285 863.524062 869.528787
FRB20210910C 8.841975 4.915200 854.516466 820.544165 825.119433
FRB20210910B 4.186085 2.949120 865.842151 822.938493 831.667064
FRB20210910A 6.513502 17.694720 1299.051789 1269.097151 1276.787461
FRB20210911C 2.494158 1.966080 892.806659 830.361431 842.790601
FRB20210911B 3.529679 10.813440 348.521451 252.623705 226.449445
FRB20210911A 0.807116 1.966080 348.713589 312.597625 324.499549
FRB20210912B 40.841612 11.796480 604.302996 573.881090 575.999310
FRB20210913B 2.170596 1.966080 688.507355 643.737406 649.700499
FRB20210913A 3.701739 13.762560 1019.030140 911.078828 876.300371
FRB20210914C 3.606248 1.966080 952.894929 749.437873 755.314641
FRB20210914B 2.456416 1.966080 916.000615 824.981154 842.691748
FRB20210914A 1.954437 1.966080 532.114581 376.709393 306.204508
FRB20210915A 5.307256 9.830400 1922.388974 1828.182459 1802.524283
FRB20210916B 1.327858 1.966080 332.432900 263.683238 276.795069
FRB20210916A 4.905245 2.949120 854.734521 688.041050 603.429120
FRB20210917B 1.346843 6.881280 1473.377313 1406.446823 1397.285311
FRB20210917A 1.974120 1.966080 1078.020593 1055.505472 1058.175743
FRB20210919A 1.602545 3.932160 981.683498 942.918280 950.017461
FRB20210920D 5.380396 9.830400 1201.253441 1125.538402 1120.591461
FRB20210920B 4.445993 2.949120 1131.256254 1079.798326 1084.004180
FRB20210920A 2.263923 0.983040 435.533379 388.486289 391.842643
FRB20210921B 1.253440 108.134403 229.584219 113.114542 65.837076
FRB20210922D 19.802262 11.796480 184.048570 128.785627 130.865811
FRB20210922C 175.180422 20.643840 262.453154 209.587434 214.189525
FRB20210922E 37.751416 5.898240 976.376998 916.189972 915.635702
FRB20210922B 2.115465 7.864320 157.675844 103.559877 106.453375
FRB20210922A 0.984233 1.966080 1260.617563 1231.372283 1240.524058
FRB20210923C 2.684995 10.813440 762.436323 466.878224 446.057942
FRB20210923B 3.021159 0.983040 301.883201 223.510351 222.525525
FRB20210923A 42.343064 7.864320 392.751305 330.436265 328.841932
FRB20210924A 9.896382 2.949120 952.644909 925.235958 932.022204
FRB20210925F 2.733286 17.694719 495.513706 370.489190 338.136605
FRB20210925F 2.733286 17.694719 495.513706 370.489190 338.136605
FRB20210925B 1.895467 3.932160 1027.000999 953.052252 950.038547
FRB20210925A 10.093569 1.966080 264.606265 136.848143 86.547928
FRB20210925E 0.831904 3.932160 523.460853 396.082447 347.900014
FRB20210926A 4.534678 1.966080 784.148010 726.511463 727.766422
FRB20210927A 2.661978 4.915200 329.501860 266.897692 268.293252
FRB20210927C 1.228576 2.949120 707.890110 655.753020 662.319918
FRB20210927B 1.104519 92.405768 803.597939 731.509556 715.664559
FRB20210928B 1.781784 1.966080 286.922771 187.375422 208.224021
FRB20210928A 1.918776 1.966080 368.112225 308.757825 309.448271
FRB20210929B 8.641100 2.949120 664.144593 638.335940 643.846065
FRB20210929D 0.595209 1.966080 541.595441 512.430020 519.854285
FRB20210929A 3.740921 8.847361 320.440096 292.354769 296.946562
FRB20210930C 1.736219 1.966080 692.176633 634.282193 636.575281
FRB20210930B 4.927750 8.847360 374.549782 322.631459 326.804264
FRB20210930F 35.939752 1.966080 290.816791 201.026099 195.681099
FRB20211001E 0.600285 1.966080 313.362231 265.141650 273.672630
FRB20211001B 24.668950 1.966080 378.669144 186.373485 109.059401
FRB20211001D 4.150303 3.932160 555.551839 516.188286 527.202335
FRB20211001F 0.734488 2.949120 331.977147 301.737913 308.398122
FRB20211001C 2.697261 7.864321 407.542710 356.909711 361.499669
FRB20211002B 1.233036 2.949120 368.728129 292.347305 308.175749
FRB20211002A 2.726048 1.966080 445.708096 387.720031 389.301149
FRB20211003G 2.609054 1.966080 141.363776 92.574666 97.601595
FRB20211003D 4.670339 1.966080 780.302532 713.121522 697.355421
FRB20211003D 4.670339 1.966080 780.302532 713.121522 697.355421
FRB20211003C 2.284551 5.898240 213.981771 190.038264 202.042517
FRB20211003B 3.528358 1.966080 544.251849 492.118952 496.219508
FRB20211003A 3.578243 1.966080 320.735012 291.373892 293.548026
FRB20211004E 12.358545 1.966080 555.924189 506.669827 512.387768
FRB20211004C 2.385911 3.932160 1463.945579 1414.910950 1420.223737
FRB20211004B 0.612404 3.932160 445.810613 425.410206 434.088515
FRB20211004A 0.933080 1.966080 391.945257 370.174460 372.166943
FRB20211005B 6.585044 33.423355 558.517026 527.077600 534.923834
FRB20211005B 6.585044 33.423355 558.517026 527.077600 534.923834
FRB20211005B 6.585044 33.423355 558.517026 527.077600 534.923834
FRB20211005B 6.585044 33.423355 558.517026 527.077600 534.923834
FRB20211005A 66.742447 1.966080 226.145811 198.399454 199.486927
FRB20211006F 1.888664 4.915200 506.164548 465.027248 472.043456
FRB20211006E 2.276164 3.932159 503.077123 202.031811 271.326576
FRB20211006C 5.206483 12.779518 956.165928 902.209022 886.928552
FRB20211006B 4.697881 1.966080 310.252795 263.676973 270.253535
FRB20211006A 43.687136 4.915200 276.466684 246.747006 263.882058
FRB20211006G 2.039356 13.762561 170.062399 138.672235 146.477961
FRB20211007A 3.959287 13.762558 1031.781102 1003.458421 1012.180258
FRB20211008E 2.086595 1.966080 257.419603 76.878097 74.934250
FRB20211008D 2.639334 1.966080 256.419862 189.794129 194.967306
FRB20211008C 1.888081 1.966080 1035.801201 994.490468 1002.989110
FRB20211008F 2.128353 6.881281 1033.416702 975.435194 976.418925
FRB20211008B 3.156173 23.592962 927.565358 851.865362 832.702085
FRB20211008A 0.426748 7.864319 455.869260 424.612238 429.587632
FRB20211009A 1.501521 1.966080 785.803077 601.007072 522.418887
FRB20211010A 4.499678 1.966080 612.450754 579.671838 590.841268
FRB20211011B 6.817226 9.830398 375.068222 339.411896 347.933135
FRB20211011C 2.184239 3.932159 907.995788 831.950024 819.054351
FRB20211011D 0.791502 2.949120 723.149023 694.902414 702.905463
FRB20211011A 6.429231 53.084164 633.055087 601.382814 609.364627
FRB20211012D 10.641875 27.525122 533.433546 460.440495 446.951741
FRB20211012C 2.035411 1.966080 685.832315 649.933886 657.604568
FRB20211012B 4.600387 2.949120 695.450417 672.837380 674.290736
FRB20211012A 4.326152 13.762561 1165.584446 1141.421379 1144.010914
FRB20211013C 7.664177 3.932160 1733.983027 1683.439972 1687.947792
FRB20211013B 5.944197 14.745598 543.655778 364.401827 356.319974
FRB20211013D 1.706237 2.949120 1091.288259 1005.221429 993.298022
FRB20211013A 7.013896 13.762564 983.299735 821.830065 770.170228
FRB20211014C 0.596851 2.949121 438.576327 406.022299 415.206221
FRB20211014A 1.796922 1.966080 412.623001 382.722099 388.485297
FRB20211015C 3.533022 1.966081 861.004516 662.851502 536.713546
FRB20211015B 35.231150 39.321613 504.536081 463.516737 469.969362
FRB20211015A 3.017477 13.762558 565.137966 523.075828 534.664671
FRB20211020A 6.905316 2.949120 259.787129 211.182804 221.687035
FRB20211021B 1.122376 2.949120 670.409637 568.922168 536.747121
FRB20211021A 1.308417 1.966080 282.673741 223.060381 223.140590
FRB20211022C 4.529413 1.966080 1234.896735 1194.222706 1202.025696
FRB20211022B 9.947163 34.406399 634.334203 600.641173 609.337130
FRB20211022A 3.153901 2.949120 997.579684 959.172833 965.872761
FRB20211023A 4.276419 25.559040 528.544556 437.811496 417.975534
FRB20211024A 6.127161 2.949120 1201.411251 1166.042578 1176.294537
FRB20211025B 4.526119 14.745600 415.500468 337.372368 324.128948
FRB20211025A 4.152917 3.932160 976.735084 927.268441 932.446175
FRB20211026A 5.253580 7.864320 2184.989087 2112.151477 2106.984720
FRB20211027A 2.184169 4.915200 666.791927 548.601361 506.733277
FRB20211028A 1.904168 1.966080 1128.218347 1052.527989 1057.109418
FRB20211030B 1.757507 2.949120 833.239188 788.010930 796.997183
FRB20211031B 3.424119 24.575999 1472.985789 1421.816767 1421.079475
FRB20211101A 1.867090 63.897598 1167.789056 1126.886633 1133.556372
FRB20211102D 22.098332 1.966080 1084.086060 1007.264824 1001.556497
FRB20211102C 21.971570 1.966080 169.515722 109.626807 110.262150
FRB20211102B 3.826021 3.932160 448.465970 400.823527 407.936971
FRB20211102E 4.983568 8.847360 250.718340 184.638140 180.760255
FRB20211102E 4.983568 8.847360 250.718340 184.638140 180.760255
FRB20211102A 2.916835 1.966080 862.562214 831.429535 840.618865
FRB20211103E 3.454755 1.966080 505.415512 407.947844 434.389429
FRB20211103C 2.471070 1.966080 785.175803 687.283099 705.173230
FRB20211103D 2.831360 6.881280 711.085683 543.799166 442.912483
FRB20211103A 7.084742 31.457279 667.352207 631.581750 643.910962
FRB20211104E 1.129957 4.915200 461.857356 397.084318 406.143249
FRB20211104D 75.326245 4.915199 278.930195 247.643045 258.016415
FRB20211104C 2.050715 3.932160 2586.215327 2491.737071 2466.884111
FRB20211104A 1.360646 3.932160 958.907425 922.327881 929.886974
FRB20211105E 4.092349 71.761926 474.942558 351.728971 327.539869
FRB20211105D 1.975946 3.932160 416.124267 378.907224 391.532013
FRB20211105C 5.716165 1.966080 321.887838 268.478784 272.036407
FRB20211105B 3.284936 1.966080 511.483588 473.030930 482.301666
FRB20211105A 27.458771 1.966080 164.338644 128.710967 140.560683
FRB20211106B 2.714225 1.966080 284.647744 223.815573 223.369374
FRB20211106A 8.148408 4.915200 710.165487 640.158854 634.389824
FRB20211107C 12.092687 1.966080 344.656590 291.448445 294.377929
FRB20211107B 4.129126 1.966080 542.754516 519.091740 521.168886
FRB20211107A 7.722220 1.966080 1028.061224 982.134986 989.456632
FRB20211108B 2.726912 3.932160 803.261307 678.116057 686.274961
FRB20211108A 10.805190 14.745598 1021.242863 965.369818 973.467427
FRB20211108A 10.805190 14.745598 1021.242863 965.369818 973.467427
FRB20211109A 1.046519 1.966080 594.837005 561.598102 574.358130
FRB20211110A 1.073459 2.949120 1300.059045 1235.581124 1245.346602
FRB20211111C 0.838854 1.966080 285.799908 177.059618 183.326253
FRB20211111B 8.089565 3.932160 1150.981015 1050.039471 1019.207785
FRB20211112D 10.413817 5.898239 452.019427 385.936557 382.113173
FRB20211112C 2.688163 1.966080 417.364992 378.992209 387.646709
FRB20211112E 1.542785 9.830401 741.131796 661.751564 647.762377
FRB20211112B 4.717289 5.898240 1186.837007 1159.992393 1161.581750
FRB20211112B 4.717289 5.898240 1186.837007 1159.992393 1161.581750
FRB20211112A 1.996827 1.966080 354.284541 318.069967 324.490523
FRB20211113B 14.055672 1.966080 422.129248 376.131106 381.606433
FRB20211113A 5.744784 1.966080 1467.881278 1427.620551 1434.109817
FRB20211115A 7.361384 9.830398 188.746032 115.673198 111.343501
FRB20211115A 7.361384 9.830398 188.746032 115.673198 111.343501
FRB20211115C 10.751742 62.914565 1727.157045 1692.496480 1700.395326
FRB20211116C 3.772247 11.796478 885.410860 830.560908 838.939133
FRB20211116C 3.772247 11.796478 885.410860 830.560908 838.939133
FRB20211116C 3.772247 11.796478 885.410860 830.560908 838.939133
FRB20211116B 10.152412 2.949120 833.431583 778.972658 781.490038
FRB20211116A 1.231324 3.932161 774.993759 711.328278 710.946608
FRB20211117F 1.120487 1.966080 1020.523609 928.181851 916.254388
FRB20211117C 10.167399 13.762564 493.540035 440.470862 448.596392
FRB20211117B 2.591865 13.762564 944.481136 902.551178 913.487448
FRB20211117D 1.036317 1.966080 256.442607 190.258598 184.891443
FRB20211117A 4.909353 68.812822 409.966010 380.428572 388.198093
FRB20211118A 7.250138 1.966080 487.816187 433.810445 429.967886
FRB20211119B 17.417118 14.745605 478.900758 412.778035 391.568763
FRB20211119B 17.417118 14.745605 478.900758 412.778035 391.568763
FRB20211119B 17.417118 14.745605 478.900758 412.778035 391.568763
FRB20211119C 2.185106 16.711677 1928.991076 1794.585404 1735.767119
FRB20211119A 56.653452 21.626877 504.039306 478.311643 479.057259
FRB20211119E 1.745427 4.915199 210.260371 176.871443 183.102141
FRB20211119E 1.745427 4.915199 210.260371 176.871443 183.102141
FRB20211119E 1.745427 4.915199 210.260371 176.871443 183.102141
FRB20211120D 5.650882 2.949121 984.092866 930.728508 937.798697
FRB20211120D 5.650882 2.949121 984.092866 930.728508 937.798697
FRB20211120B 3.204590 3.932161 359.110501 277.230709 267.378200
